...1,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,latitude,longitude
390,Falkland Islands,all_energy_types,1980,0.05185503718322475,0,NA,NA,0,0,NA,NA,NA
396,Faroe Islands,all_energy_types,1980,0.14917673881648927,0.14917673881648927,NA,NA,0,0,NA,61.892635,-6.911806
402,Fiji,all_energy_types,1980,4.428925986989703,0,NA,635.312,81164397252999.3,0,NA,-16.578193,179.414413
408,Finland,all_energy_types,1980,285.7201324860221,51.118966336239545,116.3519,4781.598,695699971027793.1,28590487908.37582,NA,61.92411,25.748151
414,Former Czechoslovakia,all_energy_types,1980,914.5178747083534,617.3431059057777,NA,NA,0,0,NA,NA,NA
420,Former Serbia and Montenegro,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,Former U.S.S.R.,all_energy_types,1980,15113.670462280486,18025.817474054675,NA,NA,0,0,NA,NA,NA
432,Former Yugoslavia,all_energy_types,1980,599.6206669984131,426.8967045792771,NA,NA,0,0,NA,NA,NA
438,France,all_energy_types,1980,2533.518738003464,690.0179294067098,1448.684,55314.2,533263291121122.2,20361260521.77837,NA,46.227638,2.213749
444,French Guiana,all_energy_types,1980,1.5149701516302276,0,NA,NA,0,0,NA,3.933889,-53.125782
450,French Polynesia,all_energy_types,1980,0.9089271419616116,0,NA,NA,0,0,NA,-17.679742,-149.406843
456,Gabon,all_energy_types,1980,8.335313879168458,112.07542299320153,NA,726.335,133610069544484.72,0,NA,-0.803689,11.609444
462,"Gambia, The",all_energy_types,1980,0.6547559857225488,0,NA,637.252,11962514407538.77,0,NA,NA,NA
468,Georgia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,42.315407,43.356892
474,Germany,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,51.165691,10.451526
480,"Germany, East",all_energy_types,1980,1734.5457424899791,1458.0123336038207,NA,NA,0,0,NA,NA,NA
486,"Germany, West",all_energy_types,1980,3350.20420249264,1362.8841032816247,NA,NA,0,0,NA,NA,NA
492,Ghana,all_energy_types,1980,25.331651204927454,17.328444043466387,NA,11056.12,26675646854803.03,0,NA,7.946527,-1.023194
498,Gibraltar,all_energy_types,1980,2.1976371954476406,0,NA,NA,0,0,NA,36.137741,-5.345374
504,Greece,all_energy_types,1980,216.37433952036406,45.77342523777283,219.2126,9657.085,260863853135628.47,11491968997.942091,NA,39.074208,21.824312
510,Greenland,all_energy_types,1980,2.290958912457841,0,2.50986,50.179,NA,NA,NA,71.706936,-42.604303
516,Grenada,all_energy_types,1980,0.17982115329531184,0,NA,89.032,23515209534678.957,0,NA,12.262776,-61.604171
522,Guadeloupe,all_energy_types,1980,2.0686516580472407,0,NA,336.683,71535296399013.64,0,NA,16.995971,-62.067641
528,Guam,all_energy_types,1980,14.641429635524458,0,NA,104.133,1637002369350445.8,0,NA,13.444304,144.793731
534,Guatemala,all_energy_types,1980,18.910167293132332,4.914801221207398,NA,7283.46,30228168546296.688,0,NA,15.783471,-90.230759
540,Guinea,all_energy_types,1980,3.9855480535832606,0.45057463969062067,NA,4871.45,9525417150946.467,0,NA,9.945587,-9.696645
546,Guinea-Bissau,all_energy_types,1980,0.3582328869135743,0,1.1676,781.678,5335704473384.873,3572116136.8161535,NA,11.803749,-15.180413
552,Guyana,all_energy_types,1980,6.102533634015377,0.015222116205764212,NA,780.153,91071943040749.52,0,NA,4.860416,-58.93018
558,Haiti,all_energy_types,1980,4.729202916127903,0.6971729222240008,NA,5643.17,9757060968893.33,0,NA,18.971187,-72.285215
564,Hawaiian Trade Zone,all_energy_types,1980,28.02999590389833,0,NA,NA,0,0,NA,NA,NA
570,Honduras,all_energy_types,1980,9.653757467462498,2.3502947421699942,NA,3678.27,30556737428042.52,0,NA,15.199999,-86.241905
576,Hong Kong,all_energy_types,1980,77.67973737038005,0,84.5737,4881.245,185281196164605.03,10693666144.114511,NA,22.396428,114.109497
582,Hungary,all_energy_types,1980,342.5803827172104,152.96295356343677,NA,10711.54,372361507530179.94,0,NA,47.162494,19.503304
588,Iceland,all_energy_types,1980,16.55199962250924,9.44684531729727,NA,228.256,NA,NA,NA,64.963051,-19.020835
594,India,all_energy_types,1980,1099.9388922927328,829.7033925990461,927.043,701000,18268578008464.914,13814109144.811949,NA,20.593684,78.96288
600,Indonesia,all_energy_types,1980,339.1233841603966,1238.0175402967184,417.96,147882,26699100223502.89,9446636853.411938,NA,-0.789275,113.921327
606,Iran,all_energy_types,1980,469.57700742371753,1155.5094894795834,NA,38650.2,141452061708562.84,0,NA,32.427908,53.688046
612,Iraq,all_energy_types,1980,155.1439880965962,1597.379286969773,NA,13653.3,132297464753896.9,0,NA,33.223191,43.679291
618,Ireland,all_energy_types,1980,94.71218275150001,12.453061018629949,62.5879,3417.8,322636430145432.44,17618529954.688667,NA,53.41291,-8.24389
624,Israel,all_energy_types,1980,104.18368878612955,23.77245985701973,NA,3700.92,327751159265071.3,0,NA,31.046051,34.851612
630,Italy,all_energy_types,1980,1817.1514712618193,319.4430456111003,1511.416,56445.25,374815837024278.5,13997849450.313251,NA,41.87194,12.56738
636,Jamaica,all_energy_types,1980,34.011238447572886,0.5236407974782888,NA,2162.84,183084786040075.6,0,NA,18.109581,-77.297508
642,Japan,all_energy_types,1980,4633.1327244505965,687.2258260228933,2642.627,117799.5,457915662191096.5,20412353331.847466,NA,36.204824,138.252924
648,Jordan,all_energy_types,1980,22.808122332822176,0,NA,2378,111668809718786.02,0,NA,30.585164,36.238414
654,Kazakhstan,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,48.019573,66.923684
660,Kenya,all_energy_types,1980,29.387409348744622,3.5985082710426597,51.728,16417.18,20840922864738.17,6614390311.562831,NA,-0.023559,37.906193
666,Kiribati,all_energy_types,1980,0.12426456447617751,0,NA,NA,0,0,NA,-3.370417,-168.734039
672,Kosovo,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,42.602636,20.902977
678,Kuwait,all_energy_types,1980,141.16641697193057,1169.3877613184063,NA,1368.68,1200835931056655,0,NA,29.31166,47.481766
684,Kyrgyzstan,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,41.20438,74.766098
690,Laos,all_energy_types,1980,3.7985117912348727,2.8008693818606147,NA,3258.15,13573648787951.82,0,NA,19.85627,102.495496
696,Latvia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,56.879635,24.603189
702,Lebanon,all_energy_types,1980,30.26891614452087,2.5603599458095405,NA,2588.93,136122766139882.33,0,NA,33.854721,35.862285
708,Lesotho,all_energy_types,1980,0.5979173002193124,0,NA,1340.26,5194051684654.33,0,NA,-29.609988,28.233608
714,Liberia,all_energy_types,1980,9.254623423497309,1.0077040928215908,9.37253,1852.99,58148682579187.72,11496247793.542303,NA,6.428055,-9.429499
720,Libya,all_energy_types,1980,117.7410502314789,1180.760526202761,NA,3219.46,425793547031410,0,NA,26.3351,17.228331
726,Lithuania,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,55.169438,23.881275
732,Luxembourg,all_energy_types,1980,44.3192853639458,0.35010867273257684,NA,364.325,1416308882715275.2,0,NA,49.815273,6.129583
738,Macau,all_energy_types,1980,2.020996513389996,0,NA,238.085,98829758323338.52,0,NA,22.198745,113.543873
744,Madagascar,all_energy_types,1980,5.515541606752804,0.44448579320831494,NA,8716.55,7367119983145.647,0,NA,-18.766947,46.869107
750,Malawi,all_energy_types,1980,3.5454461890870275,1.1812362175673026,NA,6250.43,6604123803237.779,0,NA,-13.254308,34.301525
756,Malaysia,all_energy_types,1980,121.05873735880954,193.70251872971812,104.3912,13840.53,101835130085981.03,13501637810.552261,NA,4.210484,101.975766
762,Maldives,all_energy_types,1980,0.06189473642080187,0,NA,158.271,4553093565361.389,0,NA,3.202778,73.22068
768,Mali,all_energy_types,1980,2.053852954947806,0.2526871290156859,NA,7090.12,3372639834012.6274,0,NA,17.570692,-3.996166
774,Malta,all_energy_types,1980,5.512289760071666,0,NA,318.028,201799870987599.9,0,NA,35.937496,14.375416
780,Martinique,all_energy_types,1980,2.743502353218091,0,NA,325.448,98147204376555,0,NA,14.641528,-61.024174
786,Mauritania,all_energy_types,1980,2.654007660833967,0.07611058102882107,6.56487,1540.64,20056502702478.652,4706848775.915854,NA,21.00789,-10.940835
792,Mauritius,all_energy_types,1980,3.9776838793109337,0.24964270577453307,4.54599,966.0391,47939087614039.734,10187227216.401287,NA,-20.348404,57.552152
798,Mexico,all_energy_types,1980,1114.0288948964665,1674.505217698966,984.75,67967.05,190832455503331.66,13171179532.691261,NA,23.634501,-102.552784
804,Micronesia,all_energy_types,1980,0,0,NA,NA,0,0,NA,7.425554,150.550812
810,Moldova,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,47.411631,28.369885
816,Mongolia,all_energy_types,1980,43.60078720301486,38.04896781720046,NA,1689.62,300441203106118.94,0,NA,46.862496,103.846656
822,Montenegro,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,42.708678,19.374389999999998
828,Montserrat,all_energy_types,1980,0.062481286805366444,0,NA,NA,0,0,NA,16.742498,-62.187366
834,Morocco,all_energy_types,1980,63.37594784546734,10.952947468677843,NA,19990,36911855510529.72,0,NA,31.791702,-7.09262
840,Mozambique,all_energy_types,1980,48.801499053520715,40.82267124061846,5.9047,11630.2,48854006181072.305,96225356527.36073,NA,-18.665695,35.529562
846,Namibia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,-22.95764,18.49041
852,Nauru,all_energy_types,1980,0.5852524133442402,0,NA,NA,0,0,NA,-0.522778,166.931503
858,Nepal,all_energy_types,1980,2.1952325825060646,0.5358184904429002,NA,15016.4,1702036680681.1223,0,NA,28.394857,84.124008
864,Netherlands,all_energy_types,1980,957.2510540691917,924.8546671250233,410.778,14164.5,786826191560284.4,27131442264.08339,NA,52.132633,5.291266
870,Netherlands Antilles,all_energy_types,1980,69.92980024060512,0,NA,147.997,NA,NA,NA,12.226079,-69.060087
876,New Caledonia,all_energy_types,1980,7.825281227589124,0.8402608145581844,NA,NA,0,0,NA,-20.904305,165.618042
882,New Zealand,all_energy_types,1980,141.06212044374695,92.86410321403474,66.82639,3152.975,520887678316992.75,24576306269.74643,NA,-40.900557,174.885971
888,Nicaragua,all_energy_types,1980,9.664735529186773,1.6439885502225347,NA,3265.52,34458139899564.434,0,NA,12.865416,-85.207229
894,Niger,all_energy_types,1980,2.639311954137477,0.11865363313001613,NA,5989,5130865323686.571,0,NA,17.607789,8.081666
900,Nigeria,all_energy_types,1980,122.5272252904979,1316.8532509173654,NA,73423.62,19429025114806.887,0,NA,9.081999,8.675277
906,Niue,all_energy_types,1980,0.01249625736107329,0,NA,NA,0,0,NA,-19.054445,-169.867233
912,North Korea,all_energy_types,1980,296.5181092113351,265.11497369480844,NA,17472.1,197587887971765.44,0,NA,40.339852,127.510093
918,North Macedonia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,Northern Mariana Islands,all_energy_types,1980,0,0,NA,16.633,0,0,NA,17.33083,145.38469
930,Norway,all_energy_types,1980,398.5150104788777,858.5171799707863,133.0802,4087.3,1135173835447631.2,34864660690.50921,NA,60.472024,8.468946
936,Oman,all_energy_types,1980,18.943675601131392,187.10093795689193,NA,1154.37,191061604254979.72,0,NA,21.512583,55.923255
942,Pakistan,all_energy_types,1980,182.5892586297119,122.69589788271419,NA,78054.3,27235327100723.28,0,NA,30.375321,69.345116
948,Palestinian Territories,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,31.952162,35.233154
954,Panama,all_energy_types,1980,53.87950338175802,3.029201124947078,NA,1978.49,317061805356118.44,0,NA,8.537981,-80.782127
960,Papua New Guinea,all_energy_types,1980,8.506216372976347,0.9498600512396868,NA,3571.21,27731619983799.152,0,NA,-6.314993,143.95555
966,Paraguay,all_energy_types,1980,8.11100213546938,2.1828514639065877,NA,3181.63,29681035361792.22,0,NA,-23.442503,-58.443832
972,Peru,all_energy_types,1980,117.95864734036167,158.0047556352085,NA,17547.6,78264760632909.06,0,NA,-9.189967,-75.015152
978,Philippines,all_energy_types,1980,160.34344945834292,28.21047785055014,217.96,47522.12,39283449760600,8565024837.296771,NA,12.879721,121.774017
984,Poland,all_energy_types,1980,1395.9095839673107,1263.6585515171842,NA,35614.33,456338083460304.8,0,NA,51.919438,19.145136
990,Portugal,all_energy_types,1980,129.9601004229239,25.97591422320072,177.6304,9779.495,154720483138695.97,8518182649.211293,NA,39.399872,-8.224454
996,Puerto Rico,all_energy_types,1980,66.30798563945842,0.6210623411951798,NA,3090.69,249783985812729.4,0,NA,18.220833,-66.590149
1002,Qatar,all_energy_types,1980,66.12088532157695,351.4021222488454,NA,223.622,3442534776318179,0,NA,25.354826,51.183884
1008,Reunion,all_energy_types,1980,3.4140964544558594,0.9194158188281584,NA,509.264,78052535108555.875,0,NA,NA,NA
1014,Romania,all_energy_types,1980,796.870953881843,648.9285267393965,266.9466,22225.95,417428279236115.7,34755041131.402115,NA,45.943161,24.96676
1020,Russia,all_energy_types,1980,NA,NA,NA,NA,NA,NA,NA,61.52401,105.318756
1026,Rwanda,all_energy_types,1980,1.0611354738539305,0.3379309797679655,NA,5153.31,2397390435956.0205,0,NA,-1.940278,29.873888
1032,Saint Helena,all_energy_types,1980,0.01357470124128135,0,NA,NA,0,0,NA,-24.143474,-10.030696
1038,Saint Kitts and Nevis,all_energy_types,1980,0.24193378250855285,0,NA,NA,0,0,NA,17.357822,-62.782998
1044,Saint Lucia,all_energy_types,1980,0.4683577048891966,0,NA,117.828,46278936123824.74,0,NA,13.909444,-60.978893
1050,Saint Pierre and Miquelon,all_energy_types,1980,0.623957295463029,0,NA,NA,0,0,NA,46.941936,-56.27111
