...1,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission,latitude,longitude
54444,Falkland Islands,all_energy_types,2019,7.0601e-4,5.96568e-5,NA,NA,0,0,0.04640807,NA,NA
54450,Faroe Islands,all_energy_types,2019,0.013316805,0.0014762832,NA,NA,0,0,0.869814783,61.892635,-6.911806
54456,Fiji,all_energy_types,2019,0.02928069497518181,0.005737942392,12.1234,890.116,32.895369789085706,2.4152213879919677,1.649180054,-16.578193,179.414413
54462,Finland,all_energy_types,2019,1.1961191624818506,0.537721549745,252.9957,5522.524,216.589219436955,4.727824079547006,44.65256288,61.92411,25.748151
54468,Former Czechoslovakia,all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54474,Former Serbia and Montenegro,all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54480,Former U.S.S.R.,all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54486,Former Yugoslavia,all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54492,France,all_energy_types,2019,10.160861615462064,5.139980785934488,2918.618,67266.75,151.0532561103675,3.481394829834553,341.980653833,46.227638,2.213749
54498,French Guiana,all_energy_types,2019,0.016399173608,0.004456024608,NA,NA,0,0,0.870318457,3.933889,-53.125782
54504,French Polynesia,all_energy_types,2019,0.0160996454,0.0019597704,NA,NA,0,0,1.029653081,-17.679742,-149.406843
54510,Gabon,all_energy_types,2019,0.05819153204367,0.46106271092212486,30.7828,2172.09,26.79057131319144,1.890391128931416,3.278674777,-0.803689,11.609444
54516,"Gambia, The",all_energy_types,2019,0.0083266765,2.76024e-5,5.2609,2349.08,3.544654290190202,1.582747533691954,0.5941987,NA,NA
54522,Georgia,all_energy_types,2019,0.2529390632559227,0.08078560311483281,53.4418,3995.69,63.30297476929459,4.732981734446121,9.84778636,42.315407,43.356892
54528,Germany,all_energy_types,2019,13.533301071094243,4.528923405084679,4182.05,83111.4,162.83327041891056,3.236044779735834,781.596225481,51.165691,10.451526
54534,"Germany, East",all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54540,"Germany, West",all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54546,Ghana,all_energy_types,2019,0.3419199201387959,0.5592951214360795,183.3466,30422.45,11.23906589176072,1.8648827965110664,17.630249841,7.946527,-1.023194
54552,Gibraltar,all_energy_types,2019,0.19150255921288,0,NA,NA,0,0,13.83733,36.137741,-5.345374
54558,Greece,all_energy_types,2019,1.1580923347440768,0.2946145901036986,300.5935,10720.85,108.0224361635576,3.85268588556997,73.672821577,39.074208,21.824312
54564,Greenland,all_energy_types,2019,0.0120167632,0.0035616,5.17249,56.6932,NA,NA,0.612110253,71.706936,-42.604303
54570,Grenada,all_energy_types,2019,0.00445630588,3.111948e-5,1.78501,111.971,39.79875039072617,2.496515918678327,0.317136381,12.262776,-61.604171
54576,Guadeloupe,all_energy_types,2019,0.0293243893,0.0019802496,10.8742,399.978,73.31500557530664,2.696693945301724,1.90047837,16.995971,-62.067641
54582,Guam,all_energy_types,2019,0.02555698699993223,6.05472e-4,NA,167.294,152.7669073602893,0,1.82829707,13.444304,144.793731
54588,Guatemala,all_energy_types,2019,0.34127249318700514,0.09236489661374468,144.896,17582,19.410334045444497,2.355292714685051,19.708437412,15.783471,-90.230759
54594,Guinea,all_energy_types,2019,0.0528053037,0.011673144,28.567,12777.7,4.132614140259984,1.848472142682116,2.980732599,9.945587,-9.696645
54600,Guinea-Bissau,all_energy_types,2019,0.0047274664,1.7808e-5,3.63339,1921.84,2.459864712983391,1.3011172486300673,0.341846886,11.803749,-15.180413
54606,Guyana,all_energy_types,2019,0.0380496592,2.439696e-4,10.1827,782.779,48.608431243045615,3.7366964753945417,2.321942783,4.860416,-58.93018
54612,Haiti,all_energy_types,2019,0.044718044,0.001193136,31.908,11262.5,3.970525549389567,1.4014680957753545,3.457576199,18.971187,-72.285215
54618,Hawaiian Trade Zone,all_energy_types,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA
54624,Honduras,all_energy_types,2019,0.192975672908343,0.056638344,51.0377,9746.08,19.800337459608684,3.781041718344341,10.050869894,15.199999,-86.241905
54630,Hong Kong,all_energy_types,2019,1.2804856786532357,0.001301616,441.164,7444.312,172.00859913625806,2.9025162494066503,97.454364217,22.396428,114.109497
54636,Hungary,all_energy_types,2019,1.057309327657573,0.3706087276472865,309.9521,9770.737,108.21182963553036,3.4112023362886488,49.473804477,47.162494,19.503304
